Time,t,t(hr),P,ae_ch8_Temperature_C,ae_ch8_Volumetric_Flow_CCM,ae_ch8_Mass_Flow_SCCM,ae_ch8_Mass_Flow_Setpoint_SCCM
2025-03-19T13:15:35.709,2025-03-19 13:15:35,0.752777778,14.77,25.94,99.77,100,100
2025-03-19T13:15:45.711,2025-03-19 13:15:45,0.755555556,14.77,25.94,99.79,99.98,100
2025-03-19T13:15:55.713,2025-03-19 13:15:55,0.758333333,14.77,25.94,99.79,100.02,100
2025-03-19T13:16:05.731,2025-03-19 13:16:05,0.761111111,14.77,25.94,99.8,99.98,100
2025-03-19T13:16:15.733,2025-03-19 13:16:15,0.763888889,14.77,25.94,99.8,99.99,100
2025-03-19T13:16:25.735,2025-03-19 13:16:25,0.766666667,14.77,25.94,99.84,100.03,100
2025-03-19T13:16:35.737,2025-03-19 13:16:35,0.769444444,14.77,25.94,99.8,99.99,100
2025-03-19T13:16:45.755,2025-03-19 13:16:45,0.772222222,14.77,25.95,99.81,99.99,100
2025-03-19T13:16:55.741,2025-03-19 13:16:55,0.775,14.77,25.95,99.8,100.01,100
2025-03-19T13:17:05.759,2025-03-19 13:17:05,0.777777778,14.77,25.95,99.8,100.03,100
2025-03-19T13:17:15.745,2025-03-19 13:17:15,0.780555556,14.77,25.95,99.79,99.99,100
2025-03-19T13:17:25.747,2025-03-19 13:17:25,0.783333333,14.77,25.95,99.8,100.01,100
2025-03-19T13:17:35.749,2025-03-19 13:17:35,0.786111111,14.77,25.95,99.79,99.99,100
2025-03-19T13:17:45.751,2025-03-19 13:17:45,0.788888889,14.77,25.95,99.79,99.97,100
2025-03-19T13:17:55.754,2025-03-19 13:17:55,0.791666667,14.77,25.96,99.81,99.99,100
2025-03-19T13:18:05.756,2025-03-19 13:18:05,0.794444445,14.77,25.96,99.79,100.01,100
2025-03-19T13:18:15.758,2025-03-19 13:18:15,0.797222222,14.77,25.96,99.8,100.01,100
2025-03-19T13:18:25.777,2025-03-19 13:18:25,0.8,14.77,25.96,99.77,99.98,100
2025-03-19T13:18:35.779,2025-03-19 13:18:35,0.802777778,14.77,25.96,99.77,99.97,100
2025-03-19T13:18:45.781,2025-03-19 13:18:45,0.805555556,14.77,25.96,99.8,100.03,100
2025-03-19T13:18:55.782,2025-03-19 13:18:55,0.808333333,14.77,25.96,99.79,100,100
2025-03-19T13:19:05.784,2025-03-19 13:19:05,0.811111111,14.77,25.96,99.79,100,100
2025-03-19T13:19:15.786,2025-03-19 13:19:15,0.813888889,14.77,25.97,99.79,100.01,100
2025-03-19T13:19:25.788,2025-03-19 13:19:25,0.816666667,14.77,25.97,99.82,100.01,100
2025-03-19T13:19:35.790,2025-03-19 13:19:35,0.819444444,14.77,25.97,99.81,100.01,100
2025-03-19T13:19:45.792,2025-03-19 13:19:45,0.822222222,14.77,25.97,99.81,100.03,100
2025-03-19T13:19:55.811,2025-03-19 13:19:55,0.825,14.77,25.97,99.79,100,100
2025-03-19T13:20:05.802,2025-03-19 13:20:05,0.827777778,14.77,25.97,99.84,100.03,100
2025-03-19T13:20:15.798,2025-03-19 13:20:15,0.830555556,14.77,25.97,99.79,99.99,100
2025-03-19T13:20:25.801,2025-03-19 13:20:25,0.833333333,14.77,25.97,99.79,99.98,100
2025-03-19T13:20:35.803,2025-03-19 13:20:35,0.836111111,14.77,25.97,99.79,100,100
2025-03-19T13:20:45.805,2025-03-19 13:20:45,0.838888889,14.77,25.97,99.78,100,100
2025-03-19T13:20:55.790,2025-03-19 13:20:55,0.841666667,14.77,25.97,99.8,100.01,100
2025-03-19T13:21:05.808,2025-03-19 13:21:05,0.844444445,14.77,25.97,99.76,99.97,100
2025-03-19T13:21:15.810,2025-03-19 13:21:15,0.847222222,14.77,25.97,99.77,99.98,100
2025-03-19T13:21:25.796,2025-03-19 13:21:25,0.85,14.77,25.97,99.78,99.99,100
2025-03-19T13:21:35.798,2025-03-19 13:21:35,0.852777778,14.77,25.98,99.8,100.01,100
2025-03-19T13:21:45.800,2025-03-19 13:21:45,0.855555556,14.77,25.98,99.81,100.01,100
2025-03-19T13:21:55.802,2025-03-19 13:21:55,0.858333333,14.77,25.98,99.8,100.02,100
2025-03-19T13:22:05.804,2025-03-19 13:22:05,0.861111111,14.77,25.98,99.79,100,100
2025-03-19T13:22:15.806,2025-03-19 13:22:15,0.863888889,14.77,25.98,99.79,100.01,100
2025-03-19T13:22:25.808,2025-03-19 13:22:25,0.866666667,14.77,25.98,99.79,100,100
2025-03-19T13:22:35.811,2025-03-19 13:22:35,0.869444444,14.77,25.98,99.79,100.01,100
2025-03-19T13:22:45.812,2025-03-19 13:22:45,0.872222222,14.78,25.98,99.8,100.01,100
2025-03-19T13:22:55.814,2025-03-19 13:22:55,0.875,14.78,25.98,99.79,100,100
2025-03-19T13:23:05.832,2025-03-19 13:23:05,0.877777778,14.77,25.98,99.8,100.01,100
2025-03-19T13:23:15.819,2025-03-19 13:23:15,0.880555556,14.77,25.98,99.77,99.99,100
2025-03-19T13:23:25.837,2025-03-19 13:23:25,0.883333333,14.77,25.98,99.8,100.01,100
2025-03-19T13:23:35.839,2025-03-19 13:23:35,0.886111111,14.77,25.98,99.81,100.01,100
2025-03-19T13:23:45.857,2025-03-19 13:23:45,0.888888889,14.77,25.98,99.79,100,100
2025-03-19T13:23:55.843,2025-03-19 13:23:55,0.891666667,14.77,25.97,99.79,100.01,100
2025-03-19T13:24:05.845,2025-03-19 13:24:05,0.894444445,14.77,25.97,99.79,100,100
2025-03-19T13:24:15.863,2025-03-19 13:24:15,0.897222222,14.77,25.97,99.84,100.01,100
2025-03-19T13:24:25.870,2025-03-19 13:24:25,0.9,14.77,25.97,99.81,100,100
2025-03-19T13:24:35.866,2025-03-19 13:24:35,0.902777778,14.77,25.97,99.81,100,100
2025-03-19T13:24:45.868,2025-03-19 13:24:45,0.905555556,14.77,25.97,99.79,100.01,100
2025-03-19T13:24:55.870,2025-03-19 13:24:55,0.908333333,14.77,25.97,99.79,100.01,100
2025-03-19T13:25:05.872,2025-03-19 13:25:05,0.911111111,14.77,25.98,99.78,100,100
2025-03-19T13:25:15.890,2025-03-19 13:25:15,0.913888889,14.77,25.98,99.79,99.99,100
2025-03-19T13:25:25.876,2025-03-19 13:25:25,0.916666667,14.77,25.98,99.83,100.04,100
2025-03-19T13:25:35.878,2025-03-19 13:25:35,0.919444445,14.77,25.98,99.83,100.02,100
2025-03-19T13:25:45.880,2025-03-19 13:25:45,0.922222222,14.77,25.98,99.79,99.96,100
2025-03-19T13:25:55.883,2025-03-19 13:25:55,0.925,14.77,25.98,99.78,99.96,100
2025-03-19T13:26:05.900,2025-03-19 13:26:05,0.927777778,14.77,25.98,99.81,99.99,100
2025-03-19T13:26:15.886,2025-03-19 13:26:15,0.930555556,14.77,25.98,99.83,100.03,100
2025-03-19T13:26:25.904,2025-03-19 13:26:25,0.933333333,14.77,25.98,99.82,100.01,100
2025-03-19T13:26:35.906,2025-03-19 13:26:35,0.936111111,14.77,25.98,99.8,100,100
2025-03-19T13:26:45.925,2025-03-19 13:26:45,0.938888889,14.77,25.98,99.84,100.02,100
2025-03-19T13:26:55.911,2025-03-19 13:26:55,0.941666667,14.77,25.98,99.81,100,100
2025-03-19T13:27:05.913,2025-03-19 13:27:05,0.944444444,14.77,25.98,99.77,99.94,100
2025-03-19T13:27:15.914,2025-03-19 13:27:15,0.947222222,14.77,25.98,99.81,100.01,100
2025-03-19T13:27:25.933,2025-03-19 13:27:25,0.95,14.77,25.98,99.8,100.02,100
2025-03-19T13:27:35.935,2025-03-19 13:27:35,0.952777778,14.77,25.98,99.81,100.02,100
2025-03-19T13:27:45.937,2025-03-19 13:27:45,0.955555556,14.77,25.98,99.8,100.01,100
2025-03-19T13:27:55.939,2025-03-19 13:27:55,0.958333333,14.77,25.98,99.81,100.02,100
2025-03-19T13:28:05.941,2025-03-19 13:28:05,0.961111111,14.77,25.98,99.78,99.98,100
2025-03-19T13:28:15.943,2025-03-19 13:28:15,0.963888889,14.77,25.98,99.83,100.02,100
2025-03-19T13:28:25.961,2025-03-19 13:28:25,0.966666667,14.77,25.98,99.81,99.99,100
2025-03-19T13:28:35.963,2025-03-19 13:28:35,0.969444445,14.77,25.98,99.84,100.01,100
2025-03-19T13:28:45.965,2025-03-19 13:28:45,0.972222222,14.77,25.98,99.78,99.99,100
2025-03-19T13:28:55.967,2025-03-19 13:28:55,0.975,14.77,25.98,99.83,100.03,100
2025-03-19T13:29:05.985,2025-03-19 13:29:05,0.977777778,14.77,25.98,99.79,99.99,100
2025-03-19T13:29:15.987,2025-03-19 13:29:15,0.980555556,14.77,25.98,99.84,100.04,100
2025-03-19T13:29:25.991,2025-03-19 13:29:25,0.983333333,14.77,25.98,99.79,99.99,100
2025-03-19T13:29:35.991,2025-03-19 13:29:35,0.986111111,14.77,25.98,99.77,99.98,100
2025-03-19T13:29:45.994,2025-03-19 13:29:45,0.988888889,14.77,25.98,99.82,100.01,100
2025-03-19T13:29:55.979,2025-03-19 13:29:55,0.991666667,14.77,25.98,99.79,100,100
2025-03-19T13:30:05.981,2025-03-19 13:30:05,0.994444444,14.77,25.98,99.8,100.01,100
2025-03-19T13:30:15.999,2025-03-19 13:30:15,0.997222222,14.77,25.98,99.77,99.97,100
2025-03-19T13:30:26.001,2025-03-19 13:30:26,1.000277778,14.77,25.98,99.83,100,100
2025-03-19T13:30:36.004,2025-03-19 13:30:36,1.003055556,14.77,25.98,99.77,99.97,100
2025-03-19T13:30:46.005,2025-03-19 13:30:46,1.005833333,14.77,25.98,99.79,99.98,100
2025-03-19T13:30:56.023,2025-03-19 13:30:56,1.008611111,14.77,25.98,99.83,100.02,100
2025-03-19T13:31:06.009,2025-03-19 13:31:06,1.011388889,14.77,25.98,99.78,99.97,100
2025-03-19T13:31:16.027,2025-03-19 13:31:16,1.014166667,14.77,25.98,99.83,100,100
2025-03-19T13:31:26.013,2025-03-19 13:31:26,1.016944445,14.77,25.98,99.81,99.98,100
2025-03-19T13:31:36.031,2025-03-19 13:31:36,1.019722222,14.77,25.98,99.82,100,100
2025-03-19T13:31:46.036,2025-03-19 13:31:46,1.0225,14.77,25.98,99.79,99.97,100
2025-03-19T13:31:56.051,2025-03-19 13:31:56,1.025277778,14.77,25.98,99.79,99.99,100
2025-03-19T13:32:06.038,2025-03-19 13:32:06,1.028055556,14.77,25.98,99.79,99.99,100
2025-03-19T13:32:16.055,2025-03-19 13:32:16,1.030833333,14.77,25.98,99.8,100.01,100
2025-03-19T13:32:26.041,2025-03-19 13:32:26,1.033611111,14.77,25.98,99.79,100,100
2025-03-19T13:32:36.059,2025-03-19 13:32:36,1.036388889,14.77,25.98,99.78,99.98,100
2025-03-19T13:32:46.061,2025-03-19 13:32:46,1.039166667,14.77,25.98,99.8,100.01,100
2025-03-19T13:32:56.063,2025-03-19 13:32:56,1.041944445,14.77,25.98,99.77,99.98,100
2025-03-19T13:33:06.065,2025-03-19 13:33:06,1.044722222,14.77,25.98,99.79,99.99,100
2025-03-19T13:33:16.067,2025-03-19 13:33:16,1.0475,14.77,25.98,99.8,100.01,100
2025-03-19T13:33:26.069,2025-03-19 13:33:26,1.050277778,14.77,25.98,99.79,100,100
2025-03-19T13:33:36.087,2025-03-19 13:33:36,1.053055556,14.77,25.98,99.77,99.99,100
2025-03-19T13:33:46.073,2025-03-19 13:33:46,1.055833333,14.77,25.98,99.78,99.99,100
2025-03-19T13:33:56.075,2025-03-19 13:33:56,1.058611111,14.77,25.98,99.8,100.01,100
2025-03-19T13:34:06.077,2025-03-19 13:34:06,1.061388889,14.77,25.98,99.8,100.01,100
2025-03-19T13:34:16.084,2025-03-19 13:34:16,1.064166667,14.78,25.98,99.79,100,100
2025-03-19T13:34:26.084,2025-03-19 13:34:26,1.066944444,14.77,25.98,99.78,99.99,100
2025-03-19T13:34:36.084,2025-03-19 13:34:36,1.069722222,14.77,25.98,99.79,100,100
2025-03-19T13:34:46.086,2025-03-19 13:34:46,1.0725,14.77,25.98,99.78,99.99,100
2025-03-19T13:34:56.104,2025-03-19 13:34:56,1.075277778,14.77,25.98,99.79,99.98,100
2025-03-19T13:35:06.090,2025-03-19 13:35:06,1.078055556,14.77,25.98,99.79,100,100
2025-03-19T13:35:16.078,2025-03-19 13:35:16,1.080833333,14.77,25.98,99.79,100,100
2025-03-19T13:35:26.078,2025-03-19 13:35:26,1.083611111,14.77,25.98,99.79,100,100
2025-03-19T13:35:36.079,2025-03-19 13:35:36,1.086388889,14.77,25.98,99.8,99.99,100
2025-03-19T13:35:46.087,2025-03-19 13:35:46,1.089166667,14.77,25.99,99.79,100,100
2025-03-19T13:35:56.083,2025-03-19 13:35:56,1.091944445,14.77,25.99,99.8,99.99,100
2025-03-19T13:36:06.085,2025-03-19 13:36:06,1.094722222,14.77,25.99,99.79,100,100
2025-03-19T13:36:16.087,2025-03-19 13:36:16,1.0975,14.77,25.99,99.8,100,100
2025-03-19T13:36:26.089,2025-03-19 13:36:26,1.100277778,14.77,25.99,99.79,100,100
2025-03-19T13:36:36.091,2025-03-19 13:36:36,1.103055556,14.77,25.99,99.78,99.99,100
2025-03-19T13:36:46.093,2025-03-19 13:36:46,1.105833333,14.77,25.99,99.77,99.98,100
2025-03-19T13:36:56.095,2025-03-19 13:36:56,1.108611111,14.77,25.99,99.81,100.02,100
2025-03-19T13:37:06.113,2025-03-19 13:37:06,1.111388889,14.77,25.99,99.79,100,100
2025-03-19T13:37:16.147,2025-03-19 13:37:16,1.114166667,14.78,25.99,99.78,99.99,100
2025-03-19T13:37:26.149,2025-03-19 13:37:26,1.116944444,14.77,25.99,99.77,99.98,100
2025-03-19T13:37:36.150,2025-03-19 13:37:36,1.119722222,14.78,26,99.8,100.01,100
2025-03-19T13:37:46.152,2025-03-19 13:37:46,1.1225,14.77,26,99.77,99.98,100
2025-03-19T13:37:56.154,2025-03-19 13:37:56,1.125277778,14.78,26,99.77,99.98,100
2025-03-19T13:38:06.162,2025-03-19 13:38:06,1.128055556,14.77,26,99.78,99.99,100
2025-03-19T13:38:16.158,2025-03-19 13:38:16,1.130833333,14.78,26,99.81,100.02,100
2025-03-19T13:38:26.160,2025-03-19 13:38:26,1.133611111,14.77,26,99.77,99.98,100
2025-03-19T13:38:36.162,2025-03-19 13:38:36,1.136388889,14.78,26,99.81,100.02,100
2025-03-19T13:38:46.164,2025-03-19 13:38:46,1.139166667,14.77,26,99.79,99.99,100
2025-03-19T13:38:56.182,2025-03-19 13:38:56,1.141944445,14.77,26,99.82,100.03,100
2025-03-19T13:39:06.184,2025-03-19 13:39:06,1.144722222,14.77,26,99.8,100,100
2025-03-19T13:39:16.186,2025-03-19 13:39:16,1.1475,14.77,26,99.79,100,100
2025-03-19T13:39:26.188,2025-03-19 13:39:26,1.150277778,14.77,26,99.79,100,100
2025-03-19T13:39:36.206,2025-03-19 13:39:36,1.153055556,14.77,26,99.77,99.97,100
2025-03-19T13:39:46.208,2025-03-19 13:39:46,1.155833333,14.77,26,99.81,100.02,100
2025-03-19T13:39:56.210,2025-03-19 13:39:56,1.158611111,14.78,26,99.76,99.97,100
2025-03-19T13:40:06.212,2025-03-19 13:40:06,1.161388889,14.77,26,99.81,100.02,100
2025-03-19T13:40:16.246,2025-03-19 13:40:16,1.164166667,14.77,26,99.77,99.98,100
2025-03-19T13:40:26.232,2025-03-19 13:40:26,1.166944444,14.77,26,99.81,100.02,100
2025-03-19T13:40:36.235,2025-03-19 13:40:36,1.169722222,14.78,26,99.8,100,100
2025-03-19T13:40:46.236,2025-03-19 13:40:46,1.1725,14.78,26,99.79,99.99,100
2025-03-19T13:40:56.254,2025-03-19 13:40:56,1.175277778,14.78,26,99.77,99.98,100
2025-03-19T13:41:06.256,2025-03-19 13:41:06,1.178055556,14.77,26,99.8,100,100
2025-03-19T13:41:16.258,2025-03-19 13:41:16,1.180833333,14.78,26,99.79,100,100
2025-03-19T13:41:26.260,2025-03-19 13:41:26,1.183611111,14.78,26,99.77,99.98,100
2025-03-19T13:41:36.262,2025-03-19 13:41:36,1.186388889,14.78,25.99,99.81,100.02,100
2025-03-19T13:41:46.248,2025-03-19 13:41:46,1.189166667,14.78,25.99,99.77,99.98,100
2025-03-19T13:41:56.250,2025-03-19 13:41:56,1.191944445,14.78,25.99,99.78,100.03,100
2025-03-19T13:42:06.268,2025-03-19 13:42:06,1.194722222,14.78,25.99,99.76,99.97,100
2025-03-19T13:42:16.254,2025-03-19 13:42:16,1.1975,14.78,25.99,99.79,100.01,100
2025-03-19T13:42:26.272,2025-03-19 13:42:26,1.200277778,14.78,25.99,99.76,99.97,100
2025-03-19T13:42:36.258,2025-03-19 13:42:36,1.203055556,14.78,25.99,99.79,100,100
2025-03-19T13:42:46.276,2025-03-19 13:42:46,1.205833333,14.78,25.99,99.79,100.03,100
2025-03-19T13:42:56.280,2025-03-19 13:42:56,1.208611111,14.78,25.99,99.79,100,100
2025-03-19T13:43:06.312,2025-03-19 13:43:06,1.211388889,14.78,25.99,99.75,99.98,100
2025-03-19T13:43:16.287,2025-03-19 13:43:16,1.214166667,14.78,25.99,99.79,100,100
2025-03-19T13:43:26.286,2025-03-19 13:43:26,1.216944444,14.78,25.99,99.8,100.03,100
2025-03-19T13:43:36.286,2025-03-19 13:43:36,1.219722222,14.78,25.99,99.78,100.01,100
2025-03-19T13:43:46.288,2025-03-19 13:43:46,1.2225,14.78,25.99,99.75,99.98,100
2025-03-19T13:43:56.306,2025-03-19 13:43:56,1.225277778,14.78,25.99,99.78,100.02,100
2025-03-19T13:44:06.292,2025-03-19 13:44:06,1.228055556,14.78,25.99,99.76,100,100
2025-03-19T13:44:16.294,2025-03-19 13:44:16,1.230833333,14.78,25.99,99.78,100.01,100
2025-03-19T13:44:26.296,2025-03-19 13:44:26,1.233611111,14.78,25.98,99.77,100.01,100
2025-03-19T13:44:36.298,2025-03-19 13:44:36,1.236388889,14.78,25.98,99.77,100.02,100
2025-03-19T13:44:46.300,2025-03-19 13:44:46,1.239166667,14.78,25.98,99.74,99.99,100
2025-03-19T13:44:56.302,2025-03-19 13:44:56,1.241944445,14.78,25.98,99.77,100.03,100
2025-03-19T13:45:06.336,2025-03-19 13:45:06,1.244722222,14.78,25.98,99.75,100.02,100
2025-03-19T13:45:16.323,2025-03-19 13:45:16,1.2475,14.78,25.97,99.72,100,100
2025-03-19T13:45:26.309,2025-03-19 13:45:26,1.250277778,14.78,25.97,99.72,99.99,100
2025-03-19T13:45:36.327,2025-03-19 13:45:36,1.253055556,14.78,25.97,99.73,99.99,100
2025-03-19T13:45:46.319,2025-03-19 13:45:46,1.255833333,14.78,25.97,99.72,100.01,100
2025-03-19T13:45:56.315,2025-03-19 13:45:56,1.258611111,14.78,25.96,99.75,100.02,100
2025-03-19T13:46:06.317,2025-03-19 13:46:06,1.261388889,14.78,25.96,99.75,100.03,100
2025-03-19T13:46:16.319,2025-03-19 13:46:16,1.264166667,14.78,25.96,99.71,100.01,100
2025-03-19T13:46:26.337,2025-03-19 13:46:26,1.266944444,14.79,25.96,99.7,100.01,100
2025-03-19T13:46:36.339,2025-03-19 13:46:36,1.269722222,14.79,25.96,99.65,99.96,100
2025-03-19T13:46:46.341,2025-03-19 13:46:46,1.2725,14.79,25.96,99.7,100.01,100
2025-03-19T13:46:56.343,2025-03-19 13:46:56,1.275277778,14.79,25.97,99.67,99.97,100
2025-03-19T13:47:06.346,2025-03-19 13:47:06,1.278055556,14.79,25.97,99.71,100.02,100
2025-03-19T13:47:16.348,2025-03-19 13:47:16,1.280833333,14.79,25.97,99.68,99.99,100
2025-03-19T13:47:26.350,2025-03-19 13:47:26,1.283611111,14.79,25.97,99.7,100,100
2025-03-19T13:47:36.352,2025-03-19 13:47:36,1.286388889,14.79,25.97,99.68,99.99,100
2025-03-19T13:47:46.354,2025-03-19 13:47:46,1.289166667,14.79,25.97,99.68,99.98,100
2025-03-19T13:47:56.356,2025-03-19 13:47:56,1.291944445,14.79,25.97,99.68,99.99,100
2025-03-19T13:48:06.358,2025-03-19 13:48:06,1.294722222,14.79,25.97,99.68,99.99,100
2025-03-19T13:48:16.361,2025-03-19 13:48:16,1.2975,14.79,25.97,99.68,99.99,100
2025-03-19T13:48:26.378,2025-03-19 13:48:26,1.300277778,14.79,25.97,99.68,99.98,100
2025-03-19T13:48:36.349,2025-03-19 13:48:36,1.303055556,14.79,25.97,99.68,99.99,100
2025-03-19T13:48:46.351,2025-03-19 13:48:46,1.305833333,14.79,25.97,99.67,99.98,100
2025-03-19T13:48:56.353,2025-03-19 13:48:56,1.308611111,14.79,25.97,99.66,100,100
2025-03-19T13:49:06.355,2025-03-19 13:49:06,1.311388889,14.79,25.96,99.67,99.99,100
2025-03-19T13:49:16.357,2025-03-19 13:49:16,1.314166667,14.79,25.96,99.64,99.99,100
2025-03-19T13:49:26.359,2025-03-19 13:49:26,1.316944444,14.79,25.96,99.67,100.02,100
2025-03-19T13:49:36.377,2025-03-19 13:49:36,1.319722222,14.79,25.96,99.64,99.99,100
2025-03-19T13:49:46.365,2025-03-19 13:49:46,1.3225,14.79,25.96,99.65,100,100
2025-03-19T13:49:56.381,2025-03-19 13:49:56,1.325277778,14.79,25.96,99.63,99.98,100
2025-03-19T13:50:06.367,2025-03-19 13:50:06,1.328055556,14.79,25.95,99.66,100.01,100
2025-03-19T13:50:16.378,2025-03-19 13:50:16,1.330833333,14.79,25.95,99.67,100.02,100
2025-03-19T13:50:26.387,2025-03-19 13:50:26,1.333611111,14.79,25.95,99.62,99.97,100
2025-03-19T13:50:36.389,2025-03-19 13:50:36,1.336388889,14.79,25.95,99.64,100,100
2025-03-19T13:50:46.391,2025-03-19 13:50:46,1.339166667,14.8,25.95,99.64,100.01,100
2025-03-19T13:50:56.393,2025-03-19 13:50:56,1.341944445,14.79,25.95,99.63,99.99,100
2025-03-19T13:51:06.395,2025-03-19 13:51:06,1.344722222,14.8,25.95,99.64,100.01,100
2025-03-19T13:51:16.397,2025-03-19 13:51:16,1.3475,14.8,25.95,99.6,99.97,100
2025-03-19T13:51:26.400,2025-03-19 13:51:26,1.350277778,14.8,25.95,99.62,100.02,100
2025-03-19T13:51:36.418,2025-03-19 13:51:36,1.353055556,14.8,25.95,99.61,99.97,100
2025-03-19T13:51:46.404,2025-03-19 13:51:46,1.355833333,14.8,25.95,99.59,99.99,100
2025-03-19T13:51:56.422,2025-03-19 13:51:56,1.358611111,14.8,25.95,99.61,99.99,100
2025-03-19T13:52:06.446,2025-03-19 13:52:06,1.361388889,14.8,25.95,99.6,100,100
2025-03-19T13:52:16.425,2025-03-19 13:52:16,1.364166667,14.8,25.95,99.62,100.01,100
2025-03-19T13:52:26.428,2025-03-19 13:52:26,1.366944444,14.8,25.95,99.62,100.01,100
2025-03-19T13:52:36.446,2025-03-19 13:52:36,1.369722222,14.8,25.95,99.62,100.01,100
2025-03-19T13:52:46.432,2025-03-19 13:52:46,1.3725,14.8,25.95,99.62,100.01,100
2025-03-19T13:52:56.440,2025-03-19 13:52:56,1.375277778,14.8,25.95,99.58,99.98,100
2025-03-19T13:53:06.436,2025-03-19 13:53:06,1.378055556,14.8,25.95,99.57,100.01,100
2025-03-19T13:53:16.438,2025-03-19 13:53:16,1.380833333,14.8,25.96,99.57,100,100
2025-03-19T13:53:26.440,2025-03-19 13:53:26,1.383611111,14.8,25.96,99.58,100.01,100
2025-03-19T13:53:36.490,2025-03-19 13:53:36,1.386388889,14.81,25.96,99.57,100,100
2025-03-19T13:53:46.459,2025-03-19 13:53:46,1.389166667,14.81,25.96,99.57,100.01,100
2025-03-19T13:53:56.461,2025-03-19 13:53:56,1.391944445,14.81,25.96,99.57,100,100
2025-03-19T13:54:06.463,2025-03-19 13:54:06,1.394722222,14.81,25.96,99.55,99.99,100
2025-03-19T13:54:16.465,2025-03-19 13:54:16,1.3975,14.81,25.96,99.57,100,100
2025-03-19T13:54:26.467,2025-03-19 13:54:26,1.400277778,14.81,25.96,99.54,100.02,100
2025-03-19T13:54:36.469,2025-03-19 13:54:36,1.403055556,14.81,25.96,99.54,100.01,100
2025-03-19T13:54:46.455,2025-03-19 13:54:46,1.405833333,14.81,25.96,99.52,100,100
2025-03-19T13:54:56.473,2025-03-19 13:54:56,1.408611111,14.8,25.96,99.58,100.01,100
2025-03-19T13:55:06.459,2025-03-19 13:55:06,1.411388889,14.8,25.96,99.61,100,100
2025-03-19T13:55:16.462,2025-03-19 13:55:16,1.414166667,14.8,25.96,99.61,100,100
2025-03-19T13:55:26.464,2025-03-19 13:55:26,1.416944445,14.8,25.96,99.64,100.02,100
2025-03-19T13:55:36.466,2025-03-19 13:55:36,1.419722222,14.79,25.96,99.65,99.98,100
2025-03-19T13:55:46.483,2025-03-19 13:55:46,1.4225,14.79,25.96,99.71,100.03,100
2025-03-19T13:55:56.470,2025-03-19 13:55:56,1.425277778,14.79,25.96,99.67,99.98,100
2025-03-19T13:56:06.504,2025-03-19 13:56:06,1.428055556,14.79,25.96,99.7,100,100
2025-03-19T13:56:16.458,2025-03-19 13:56:16,1.430833333,14.79,25.96,99.7,100.01,100
2025-03-19T13:56:26.460,2025-03-19 13:56:26,1.433611111,14.79,25.96,99.68,99.99,100
2025-03-19T13:56:36.446,2025-03-19 13:56:36,1.436388889,14.78,25.96,99.7,100,100
2025-03-19T13:56:46.448,2025-03-19 13:56:46,1.439166667,14.78,25.96,99.73,100.02,100
2025-03-19T13:56:56.450,2025-03-19 13:56:56,1.441944444,14.79,25.96,99.74,100.04,100
2025-03-19T13:57:06.468,2025-03-19 13:57:06,1.444722222,14.78,25.96,99.7,99.99,100
2025-03-19T13:57:16.454,2025-03-19 13:57:16,1.4475,14.78,25.96,99.71,99.98,100
2025-03-19T13:57:26.456,2025-03-19 13:57:26,1.450277778,14.78,25.96,99.7,100.01,100
2025-03-19T13:57:36.477,2025-03-19 13:57:36,1.453055556,14.78,25.96,99.74,100.01,100
2025-03-19T13:57:46.476,2025-03-19 13:57:46,1.455833333,14.78,25.96,99.72,100.02,100
2025-03-19T13:57:56.478,2025-03-19 13:57:56,1.458611111,14.78,25.95,99.7,99.98,100
2025-03-19T13:58:06.480,2025-03-19 13:58:06,1.461388889,14.78,25.95,99.72,100.02,100
2025-03-19T13:58:16.482,2025-03-19 13:58:16,1.464166667,14.78,25.95,99.69,99.99,100
2025-03-19T13:58:26.486,2025-03-19 13:58:26,1.466944445,14.78,25.96,99.72,100,100
2025-03-19T13:58:36.486,2025-03-19 13:58:36,1.469722222,14.78,25.96,99.7,99.97,100
2025-03-19T13:58:46.488,2025-03-19 13:58:46,1.4725,14.78,25.96,99.71,99.99,100
2025-03-19T13:58:56.490,2025-03-19 13:58:56,1.475277778,14.78,25.96,99.68,99.99,100
2025-03-19T13:59:06.508,2025-03-19 13:59:06,1.478055556,14.78,25.96,99.7,99.99,100
2025-03-19T13:59:16.494,2025-03-19 13:59:16,1.480833333,14.79,25.96,99.69,99.99,100
2025-03-19T13:59:26.496,2025-03-19 13:59:26,1.483611111,14.78,25.96,99.69,100,100
2025-03-19T13:59:36.514,2025-03-19 13:59:36,1.486388889,14.78,25.96,99.67,99.98,100
2025-03-19T13:59:46.516,2025-03-19 13:59:46,1.489166667,14.78,25.96,99.68,99.99,100
2025-03-19T13:59:56.502,2025-03-19 13:59:56,1.491944444,14.79,25.96,99.71,100.02,100
2025-03-19T14:00:06.504,2025-03-19 14:00:06,1.494722222,14.79,25.96,99.69,100,100
2025-03-19T14:00:16.506,2025-03-19 14:00:16,1.4975,14.79,25.96,99.71,100.02,100
2025-03-19T14:00:26.508,2025-03-19 14:00:26,1.500277778,14.79,25.96,99.68,99.99,100
2025-03-19T14:00:36.510,2025-03-19 14:00:36,1.503055556,14.79,25.96,99.69,100,100
